1.000000e-02 7.121097e-03
1.232847e-02 7.480586e-03
1.519911e-02 7.858223e-03
1.873817e-02 8.254923e-03
2.310130e-02 8.671650e-03
2.848036e-02 9.109414e-03
3.511192e-02 9.569278e-03
4.328761e-02 1.005236e-02
5.336699e-02 1.055982e-02
6.579332e-02 1.109290e-02
8.111308e-02 1.165290e-02
1.000000e-01 1.224116e-02
1.232847e-01 1.285912e-02
1.519911e-01 1.350828e-02
1.873817e-01 1.419021e-02
2.310130e-01 1.490656e-02
2.848036e-01 1.565908e-02
3.511192e-01 1.644958e-02
4.328761e-01 1.727999e-02
5.336699e-01 1.815232e-02
6.579332e-01 1.906868e-02
8.111308e-01 2.003128e-02
1.000000e+00 2.104244e-02
1.232847e+00 2.210460e-02
1.519911e+00 2.322029e-02
1.873817e+00 2.439216e-02
2.310130e+00 2.562300e-02
2.848036e+00 2.691567e-02
3.511192e+00 2.827323e-02
4.328761e+00 2.969882e-02
5.336699e+00 3.119578e-02
6.579332e+00 3.276764e-02
8.111308e+00 3.441813e-02
1.000000e+01 3.615127e-02
1.232847e+01 3.797138e-02
1.519911e+01 3.988321e-02
1.873817e+01 4.189199e-02
2.310130e+01 4.400354e-02
2.848036e+01 4.622439e-02
3.511192e+01 4.856193e-02
4.328761e+01 5.102455e-02
5.336699e+01 5.362179e-02
6.579332e+01 5.636452e-02
8.111308e+01 5.926507e-02
1.000000e+02 6.233738e-02
1.232847e+02 6.559706e-02
1.519911e+02 6.906144e-02
1.873817e+02 7.274946e-02
2.310130e+02 7.668143e-02
2.848036e+02 8.087859e-02
3.511192e+02 8.536230e-02
4.328761e+02 9.015288e-02
5.336699e+02 9.526784e-02
6.579332e+02 1.007193e-01
8.111308e+02 1.065107e-01
1.000000e+03 1.126316e-01
1.232847e+03 1.190520e-01
1.519911e+03 1.257141e-01
1.873817e+03 1.325225e-01
2.310130e+03 1.393330e-01
2.848036e+03 1.459399e-01
3.511192e+03 1.520648e-01
4.328761e+03 1.573484e-01
5.336699e+03 1.613495e-01
6.579332e+03 1.635593e-01
8.111308e+03 1.634341e-01
1.000000e+04 1.604560e-01
1.232847e+04 1.542195e-01
1.519911e+04 1.445366e-01
1.873817e+04 1.315381e-01
2.310130e+04 1.157372e-01
2.848036e+04 9.802015e-02
3.511192e+04 7.954505e-02
4.328761e+04 6.156187e-02
5.336699e+04 4.520205e-02
6.579332e+04 3.130116e-02
8.111308e+04 2.030071e-02
1.000000e+05 1.223872e-02
1.232847e+05 6.811644e-03
1.519911e+05 3.486491e-03
1.873817e+05 1.644221e-03
2.310130e+05 7.208581e-04
2.848036e+05 2.981109e-04
3.511192e+05 1.182256e-04
4.328761e+05 4.563227e-05
5.336699e+05 1.733339e-05
6.579332e+05 6.526876e-06
8.111308e+05 2.446774e-06
1.000000e+06 9.152710e-07
1.232847e+06 3.420393e-07
1.519911e+06 1.277651e-07
1.873817e+06 4.771628e-08
2.310130e+06 1.781915e-08
2.848036e+06 6.654164e-09
3.511192e+06 2.484817e-09
4.328761e+06 9.278833e-10
5.336699e+06 3.464906e-10
6.579332e+06 1.293866e-10
8.111308e+06 4.831556e-11
1.000000e+07 1.804201e-11
