1.000000000000000000e+00 7.814829681849401188e-01
1.300215233693991168e+00 7.678521299346936502e-01
1.690559653929919914e+00 7.534537762165562924e-01
2.198091415508123259e+00 7.382731147929163518e-01
2.857991943495650666e+00 7.222976592359129366e-01
3.716004662707740991e+00 7.055174347840750260e-01
4.831605870930506086e+00 6.879250913367970233e-01
6.282127556589167661e+00 6.695158935954639290e-01
8.168117949086045826e+00 6.502875701012873488e-01
1.062031138801099495e+01 6.302400223528640266e-01
1.380869065326567302e+01 6.093749227190550233e-01
1.795426994474386007e+01 5.876952653478806354e-01
2.334441529201012955e+01 5.652049768248874617e-01
3.035276438435053592e+01 5.419087410050592579e-01
3.946512663725698644e+01 5.178122416564009400e-01
5.131315885342402794e+01 4.929230712566065598e-01
6.671815083018162795e+01 4.672525848286012695e-01
8.674795607329555480e+01 4.408189797195435911e-01
1.127910139783160304e+02 4.136518361007999189e-01
1.466525945983983945e+02 3.857982349233445851e-01
1.906799375575867543e+02 3.573303563711775488e-01
2.479249595721933304e+02 3.283541375278994923e-01
3.223558092487327258e+02 2.990181405098233935e-01
4.191319338549562303e+02 2.695212985936284444e-01
5.449617253258364826e+02 2.401177682319471929e-01
7.085675370488131648e+02 2.111168739837498143e-01
9.212903057718983746e+02 1.828762750257045266e-01
1.197875690219217631e+03 1.557871591599575278e-01
1.557496220494731006e+03 1.302515183579240066e-01
2.025080312308062958e+03 1.066532132061227683e-01
2.633040271516728808e+03 8.532620074175019387e-02
3.423519071955814070e+03 6.652445044984064970e-02
4.451311650198865209e+03 5.039824252931703746e-02
5.787663217508103116e+03 3.698058147573718424e-02
7.525207882894415889e+03 2.618566857556874419e-02
9.784389926053429008e+03 1.781939435795413043e-02
1.272181283425667971e+04 1.160023663044588288e-02
1.654109484730428449e+04 7.187960043141910366e-03
2.150698350244219546e+04 4.216808287791351355e-03
2.796370758068066425e+04 2.329099863637329893e-03
3.635883858696518291e+04 1.204443080104072384e-03
4.727431581019299483e+04 5.799597006403721172e-04
6.146678557887369971e+04 2.586758269751183613e-04
7.992005097585363546e+04 1.063540297782319418e-04
1.039132677564053447e+05 4.013047409987078196e-05
1.351096137198007200e+05 1.384195698804877473e-05
1.756715779769954097e+05 4.349081262008519884e-06
2.284108618127515365e+05 1.240869713602352430e-06
