1.000000e-02 7.535638e-03
1.232847e-02 8.117110e-03
1.519911e-02 8.743450e-03
1.873817e-02 9.418121e-03
2.310130e-02 1.014485e-02
2.848036e-02 1.092766e-02
3.511192e-02 1.177087e-02
4.328761e-02 1.267914e-02
5.336699e-02 1.365750e-02
6.579332e-02 1.471136e-02
8.111308e-02 1.584653e-02
1.000000e-01 1.706930e-02
1.232847e-01 1.838641e-02
1.519911e-01 1.980516e-02
1.873817e-01 2.133339e-02
2.310130e-01 2.297954e-02
2.848036e-01 2.475271e-02
3.511192e-01 2.666270e-02
4.328761e-01 2.872007e-02
5.336699e-01 3.093619e-02
6.579332e-01 3.332330e-02
8.111308e-01 3.589456e-02
1.000000e+00 3.866408e-02
1.232847e+00 4.164695e-02
1.519911e+00 4.485917e-02
1.873817e+00 4.831753e-02
2.310130e+00 5.203931e-02
2.848036e+00 5.604177e-02
3.511192e+00 6.034137e-02
4.328761e+00 6.495249e-02
5.336699e+00 6.988566e-02
6.579332e+00 7.514505e-02
8.111308e+00 8.072512e-02
1.000000e+01 8.660628e-02
1.232847e+01 9.274968e-02
1.519911e+01 9.909113e-02
1.873817e+01 1.055347e-01
2.310130e+01 1.119467e-01
2.848036e+01 1.181517e-01
3.511192e+01 1.239317e-01
4.328761e+01 1.290309e-01
5.336699e+01 1.331684e-01
6.579332e+01 1.360595e-01
8.111308e+01 1.374441e-01
1.000000e+02 1.371219e-01
1.232847e+02 1.349859e-01
1.519911e+02 1.310480e-01
1.873817e+02 1.254503e-01
2.310130e+02 1.184553e-01
2.848036e+02 1.104176e-01
3.511192e+02 1.017418e-01
4.328761e+02 9.283453e-02
5.336699e+02 8.406307e-02
6.579332e+02 7.572508e-02
8.111308e+02 6.803455e-02
1.000000e+03 6.112174e-02
1.232847e+03 5.504351e-02
1.519911e+03 4.979901e-02
1.873817e+03 4.534645e-02
2.310130e+03 4.161805e-02
2.848036e+03 3.853158e-02
3.511192e+03 3.599816e-02
4.328761e+03 3.392689e-02
5.336699e+03 3.222689e-02
6.579332e+03 3.080783e-02
8.111308e+03 2.958003e-02
1.000000e+04 2.845489e-02
1.232847e+04 2.734661e-02
1.519911e+04 2.617578e-02
1.873817e+04 2.487475e-02
2.310130e+04 2.339424e-02
2.848036e+04 2.170966e-02
3.511192e+04 1.982545e-02
4.328761e+04 1.777547e-02
5.336699e+04 1.561861e-02
6.579332e+04 1.343006e-02
8.111308e+04 1.128999e-02
1.000000e+05 9.272250e-03
1.232847e+05 7.435556e-03
1.519911e+05 5.818702e-03
1.873817e+05 4.439972e-03
2.310130e+05 3.299764e-03
2.848036e+05 2.384913e-03
3.511192e+05 1.673267e-03
4.328761e+05 1.137580e-03
5.336699e+05 7.484400e-04
6.579332e+05 4.764147e-04
8.111308e+05 2.937794e-04
1.000000e+06 1.760100e-04
1.232847e+06 1.028930e-04
1.519911e+06 5.898241e-05
1.873817e+06 3.331895e-05
2.310130e+06 1.862883e-05
2.848036e+06 1.034482e-05
3.511192e+06 5.720407e-06
4.328761e+06 3.155530e-06
5.336699e+06 1.738441e-06
6.579332e+06 9.571753e-07
8.111308e+06 5.269033e-07
1.000000e+07 2.900366e-07
