1.000000e-02 1.260013e-01
1.232847e-02 1.245541e-01
1.519911e-02 1.231235e-01
1.873817e-02 1.217093e-01
2.310130e-02 1.203114e-01
2.848036e-02 1.189296e-01
3.511192e-02 1.175636e-01
4.328761e-02 1.162133e-01
5.336699e-02 1.148785e-01
6.579332e-02 1.135591e-01
8.111308e-02 1.122548e-01
1.000000e-01 1.109655e-01
1.232847e-01 1.096910e-01
1.519911e-01 1.084311e-01
1.873817e-01 1.071857e-01
2.310130e-01 1.059546e-01
2.848036e-01 1.047375e-01
3.511192e-01 1.035341e-01
4.328761e-01 1.023436e-01
5.336699e-01 1.011648e-01
6.579332e-01 9.999531e-02
8.111308e-01 9.883132e-02
1.000000e+00 9.766693e-02
1.232847e+00 9.649371e-02
1.519911e+00 9.530029e-02
1.873817e+00 9.407226e-02
2.310130e+00 9.279228e-02
2.848036e+00 9.144058e-02
3.511192e+00 8.999583e-02
4.328761e+00 8.843631e-02
5.336699e+00 8.674141e-02
6.579332e+00 8.489330e-02
8.111308e+00 8.287859e-02
1.000000e+01 8.068989e-02
1.232847e+01 7.832708e-02
1.519911e+01 7.579805e-02
1.873817e+01 7.311886e-02
2.310130e+01 7.031329e-02
2.848036e+01 6.741167e-02
3.511192e+01 6.444932e-02
4.328761e+01 6.146453e-02
5.336699e+01 5.849649e-02
6.579332e+01 5.558323e-02
8.111308e+01 5.275988e-02
1.000000e+02 5.005727e-02
1.232847e+02 4.750099e-02
1.519911e+02 4.511096e-02
1.873817e+02 4.290132e-02
2.310130e+02 4.088071e-02
2.848036e+02 3.905279e-02
3.511192e+02 3.741679e-02
4.328761e+02 3.596819e-02
5.336699e+02 3.469930e-02
6.579332e+02 3.359979e-02
8.111308e+02 3.265706e-02
1.000000e+03 3.185650e-02
1.232847e+03 3.118166e-02
1.519911e+03 3.061427e-02
1.873817e+03 3.013423e-02
2.310130e+03 2.971957e-02
2.848036e+03 2.934647e-02
3.511192e+03 2.898935e-02
4.328761e+03 2.862104e-02
5.336699e+03 2.821327e-02
6.579332e+03 2.773734e-02
8.111308e+03 2.716508e-02
1.000000e+04 2.647014e-02
1.232847e+04 2.562961e-02
1.519911e+04 2.462578e-02
1.873817e+04 2.344802e-02
2.310130e+04 2.209459e-02
2.848036e+04 2.057396e-02
3.511192e+04 1.890562e-02
4.328761e+04 1.711986e-02
5.336699e+04 1.525655e-02
6.579332e+04 1.336272e-02
8.111308e+04 1.148901e-02
1.000000e+05 9.685490e-03
1.232847e+05 7.997260e-03
1.519911e+05 6.460737e-03
1.873817e+05 5.101168e-03
2.310130e+05 3.931738e-03
2.848036e+05 2.954204e-03
3.511192e+05 2.160644e-03
4.328761e+05 1.535791e-03
5.336699e+05 1.059444e-03
6.579332e+05 7.086604e-04
8.111308e+05 4.596639e-04
1.000000e+06 2.895189e-04
1.232847e+06 1.775607e-04
1.519911e+06 1.064508e-04
1.873817e+06 6.266918e-05
2.310130e+06 3.639465e-05
2.848036e+06 2.093466e-05
3.511192e+06 1.196668e-05
4.328761e+06 6.814495e-06
5.336699e+06 3.872470e-06
6.579332e+06 2.198420e-06
8.111308e+06 1.247593e-06
1.000000e+07 7.079515e-07
