1.000000e-02 5.178871e-03
1.232847e-02 5.472621e-03
1.519911e-02 5.783032e-03
1.873817e-02 6.111050e-03
2.310130e-02 6.457673e-03
2.848036e-02 6.823958e-03
3.511192e-02 7.211018e-03
4.328761e-02 7.620032e-03
5.336699e-02 8.052246e-03
6.579332e-02 8.508976e-03
8.111308e-02 8.991611e-03
1.000000e-01 9.501622e-03
1.232847e-01 1.004056e-02
1.519911e-01 1.061007e-02
1.873817e-01 1.121188e-02
2.310130e-01 1.184783e-02
2.848036e-01 1.251984e-02
3.511192e-01 1.322998e-02
4.328761e-01 1.398039e-02
5.336699e-01 1.477337e-02
6.579332e-01 1.561132e-02
8.111308e-01 1.649678e-02
1.000000e+00 1.743245e-02
1.232847e+00 1.842115e-02
1.519911e+00 1.946585e-02
1.873817e+00 2.056969e-02
2.310130e+00 2.173593e-02
2.848036e+00 2.296803e-02
3.511192e+00 2.426955e-02
4.328761e+00 2.564424e-02
5.336699e+00 2.709597e-02
6.579332e+00 2.862877e-02
8.111308e+00 3.024676e-02
1.000000e+01 3.195423e-02
1.232847e+01 3.375552e-02
1.519911e+01 3.565508e-02
1.873817e+01 3.765741e-02
2.310130e+01 3.976705e-02
2.848036e+01 4.198854e-02
3.511192e+01 4.432638e-02
4.328761e+01 4.678499e-02
5.336699e+01 4.936870e-02
6.579332e+01 5.208163e-02
8.111308e+01 5.492770e-02
1.000000e+02 5.791054e-02
1.232847e+02 6.103346e-02
1.519911e+02 6.429936e-02
1.873817e+02 6.771076e-02
2.310130e+02 7.126967e-02
2.848036e+02 7.497764e-02
3.511192e+02 7.883568e-02
4.328761e+02 8.284428e-02
5.336699e+02 8.700331e-02
6.579332e+02 9.131196e-02
8.111308e+02 9.576846e-02
1.000000e+03 1.003697e-01
1.232847e+03 1.051104e-01
1.519911e+03 1.099821e-01
1.873817e+03 1.149706e-01
2.310130e+03 1.200534e-01
2.848036e+03 1.251948e-01
3.511192e+03 1.303394e-01
4.328761e+03 1.354029e-01
5.336699e+03 1.402608e-01
6.579332e+03 1.447344e-01
8.111308e+03 1.485751e-01
1.000000e+04 1.514511e-01
1.232847e+04 1.529412e-01
1.519911e+04 1.525463e-01
1.873817e+04 1.497292e-01
2.310130e+04 1.439964e-01
2.848036e+04 1.350228e-01
3.511192e+04 1.228011e-01
4.328761e+04 1.077670e-01
5.336699e+04 9.083160e-02
6.579332e+04 7.326543e-02
8.111308e+04 5.644005e-02
1.000000e+05 4.151577e-02
1.232847e+05 2.920587e-02
1.519911e+05 1.970885e-02
1.873817e+05 1.280529e-02
2.310130e+05 8.038723e-03
2.848036e+05 4.888730e-03
3.511192e+05 2.884097e-03
4.328761e+05 1.651017e-03
5.336699e+05 9.170373e-04
6.579332e+05 4.944867e-04
8.111308e+05 2.593653e-04
1.000000e+06 1.328044e-04
1.232847e+06 6.669454e-05
1.519911e+06 3.301361e-05
1.873817e+06 1.617909e-05
2.310130e+06 7.877895e-06
2.848036e+06 3.820911e-06
3.511192e+06 1.849089e-06
4.328761e+06 8.937914e-07
5.336699e+06 4.317832e-07
6.579332e+06 2.085399e-07
8.111308e+06 1.007111e-07
1.000000e+07 4.863613e-08
